,CTL,TSB,SDNN,RMSSD,SLEEP,SLEEPQ,STRESS,MOTIVATION,MOOD,SORE,Duration,Intensity,Feeling,FeelPrev,FeelPrev2,FeelPrev3,FeelPrev4,FeelPrev4avg,DurationPrev,IntensityPrev
2015-02-15,64.18293968895938,-1.5507505071986856,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.55,0.7093841036079205,5.0,5.0,5.0,5.0,4.0,4.75,1.6099999999999999,0.49844478627922684
2015-02-16,62.67282337237737,7.03405141501969,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.55,0.7093841036079205
2015-02-17,61.78644537937739,4.128707376671336,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.0,0.3535533905932738,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2015-02-18,60.920922365541266,4.031565855791818,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.46,0.7372097807744856,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.3535533905932738
2015-02-19,59.72283894816802,5.58061671458556,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.22,0.674199862463242,4.0,5.0,5.0,5.0,5.0,5.0,0.46,0.7372097807744856
2015-02-20,58.764699232985286,4.462970133732497,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.33,0.7587869106393281,5.0,4.0,5.0,5.0,5.0,4.75,0.22,0.674199862463242
2015-02-21,57.59381979577474,5.453901842984983,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.22,0.6396021490668313,5.0,5.0,4.0,5.0,5.0,4.75,0.33,0.7587869106393281
2015-02-22,57.156338577288025,2.0377671243934685,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.75,0.7211102550927979,5.0,5.0,5.0,4.0,5.0,4.75,0.22,0.6396021490668313
2015-02-23,61.08188852332863,-18.28502867592043,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,4.27,0.7242859683401484,5.0,5.0,5.0,5.0,4.0,4.75,0.75,0.7211102550927979
2015-02-24,66.20913413430314,-23.882471071274026,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,6.22,0.6697410355222229,5.0,5.0,5.0,5.0,5.0,5.0,4.27,0.7242859683401484
2015-02-25,70.22755514332594,-18.717617758503778,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.82,0.7876667113491208,5.0,5.0,5.0,5.0,5.0,5.0,6.22,0.6697410355222229
2015-02-26,76.2454493716356,-28.031070817041666,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,5.64,0.7602724409033667,5.0,5.0,5.0,5.0,5.0,5.0,3.82,0.7876667113491208
2015-02-27,75.98086291508343,1.2324313820529653,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.8599999999999999,0.5911534196732671,5.0,5.0,5.0,5.0,5.0,5.0,5.64,0.7602724409033667
2015-02-28,79.58114512062069,-16.76994670162172,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,5.96,0.6198614263845292,5.0,5.0,5.0,5.0,5.0,5.0,1.8599999999999999,0.5911534196732671
2015-03-01,78.01460307517027,7.296879830044546,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.52,0.5,2.0,5.0,5.0,5.0,5.0,5.0,5.96,0.6198614263845292
2015-03-02,76.1790510483168,8.549915784669125,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,2.0,5.0,5.0,5.0,4.25,0.52,0.5
2015-03-03,74.73961116493359,6.7048438834595885,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,2.0,5.0,5.0,4.25,0.0,0.0
2015-03-04,73.3810955008674,6.32790264181763,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.53,0.5663521139548541,5.0,5.0,5.0,2.0,5.0,4.25,0.0,0.0
2015-03-05,71.77220365886012,7.4941432084515895,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.13,0.6201736729460422,5.0,5.0,5.0,5.0,2.0,4.25,0.53,0.5663521139548541
2015-03-06,70.08352476151545,7.865787593280487,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.13,0.6201736729460422
2015-03-07,68.43457763041124,7.680718878058883,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2015-03-08,67.24793708436117,5.527316353322782,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.36,0.7071067811865476,4.0,6.0,5.0,5.0,5.0,5.25,0.0,0.0
2015-03-09,65.66570654865009,7.369956086426733,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,4.0,6.0,5.0,5.0,5.0,0.36,0.7071067811865476
2015-03-10,67.95581830445596,-10.667233814769986,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.1399999999999997,0.7204916933974861,3.0,5.0,4.0,6.0,5.0,5.0,0.0,0.0
2015-03-11,68.99210361253425,-4.826968663017141,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.81,0.6313291633177704,5.0,3.0,5.0,4.0,6.0,4.5,3.1399999999999997,0.7204916933974861
2015-03-12,67.86293036052054,5.2596363762937415,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.51,0.6416889479197478,3.0,5.0,3.0,5.0,4.0,4.25,2.81,0.6313291633177704
2015-03-13,67.254419230907,2.8344164785937522,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.86,0.6988362419217079,2.0,3.0,5.0,3.0,5.0,4.0,0.51,0.6416889479197478
2015-03-14,70.11888740394686,-13.342559235075711,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,5.18,0.6040404496926219,5.0,2.0,3.0,5.0,3.0,3.25,0.86,0.6988362419217079
2015-03-15,68.46910824951073,7.68459440395781,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,2.0,3.0,5.0,3.75,5.18,0.6040404496926219
2015-03-16,66.85814561597476,7.503788858871076,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,2.0,3.0,3.75,0.0,0.0
2015-03-17,69.19078623179978,-10.86533126243809,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.9299999999999997,0.7526970845060387,5.0,5.0,5.0,5.0,2.0,4.25,0.0,0.0
2015-03-18,70.1980148275091,-4.691623851156933,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.14,0.5972335373111359,4.0,5.0,5.0,5.0,5.0,5.0,2.9299999999999997,0.7526970845060387
2015-03-19,70.82862033298939,-2.9373310515461952,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.04,0.5648707350964653,5.0,4.0,5.0,5.0,5.0,4.75,3.14,0.5972335373111359
2015-03-20,70.1973881471068,2.940250099649944,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.76,0.7608859102526822,5.0,5.0,4.0,5.0,5.0,4.75,3.04,0.5648707350964653
2015-03-21,73.29848129883445,-14.444747356541114,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,5.65,0.5979315377982711,5.0,5.0,5.0,4.0,5.0,4.75,0.76,0.7608859102526822
2015-03-22,74.89138384495449,-7.419665813481473,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.74,0.7173552398539969,5.0,5.0,5.0,5.0,4.0,4.75,5.65,0.5979315377982711
2015-03-23,73.12931589880327,8.20763036190445,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,2.74,0.7173552398539969
2015-03-24,74.7967835615061,-7.766986650989892,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.8899999999999997,0.7058823529411765,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2015-03-25,75.97798056893623,-5.501960604158398,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.06,0.639137490706142,5.0,5.0,5.0,5.0,5.0,5.0,2.8899999999999997,0.7058823529411765
2015-03-26,77.15491431639788,-5.4821025379388,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.4699999999999998,0.6025880781519294,5.0,5.0,5.0,5.0,5.0,5.0,3.06,0.639137490706142
2015-03-27,76.44542004338692,3.304791253641241,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.75,0.7916228058025278,5.0,5.0,5.0,5.0,5.0,5.0,3.4699999999999998,0.6025880781519294
2015-03-28,79.58773404963414,-14.636752175559408,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,5.6,0.6123724356957945,2.0,5.0,5.0,5.0,5.0,5.0,0.75,0.7916228058025278
2015-03-29,80.30328337252965,-3.3329953937732313,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.18,0.7103429847357562,4.0,2.0,5.0,5.0,5.0,4.25,5.6,0.6123724356957945
2015-03-30,78.41388255848707,8.800740925464893,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,4.0,2.0,5.0,5.0,4.0,2.18,0.7103429847357562
2015-03-31,76.89833254570539,7.059361318649266,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.0,0.37416573867739417,3.0,5.0,4.0,2.0,5.0,4.0,0.0,0.0
2015-04-01,75.53608243525741,6.345297518998748,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.32,0.770551750371122,5.0,3.0,5.0,4.0,2.0,3.5,1.0,0.37416573867739417
2015-04-02,73.99412895213626,7.182347452805558,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.2,0.7071067811865476,5.0,5.0,3.0,5.0,4.0,4.25,0.32,0.770551750371122
2015-04-03,72.95902130068878,4.821483193322237,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.42,0.8451542547285166,2.0,5.0,5.0,3.0,5.0,4.5,0.2,0.7071067811865476
2015-04-04,71.47770171945808,6.899917563990044,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.2,0.7071067811865476,5.0,2.0,5.0,5.0,3.0,3.75,0.42,0.8451542547285166
2015-04-05,69.79595195602518,7.833512010491411,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,5.0,2.0,5.0,5.0,4.25,0.2,0.7071067811865476
2015-04-06,68.15377092799885,7.649202685295165,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,6.0,5.0,2.0,5.0,4.5,0.0,0.0
2015-04-07,68.15015295742111,0.016852338314834014,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.72,0.49999999999999994,5.0,5.0,6.0,5.0,2.0,4.5,0.0,0.0
2015-04-08,68.45248818510966,-1.408263398508467,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.46,0.5738190417570045,2.0,5.0,5.0,6.0,5.0,5.25,2.72,0.49999999999999994
2015-04-09,67.73599250087153,3.337403500796455,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.87,0.6608945522512667,4.0,2.0,5.0,5.0,6.0,4.5,2.46,0.5738190417570045
2015-04-10,69.20095957959809,-6.823748369527863,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.42,0.7329325225725954,5.0,4.0,2.0,5.0,5.0,4.0,0.87,0.6608945522512667
2015-04-11,68.51391025255413,3.2002437415021916,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.89,0.6704015231539909,5.0,5.0,4.0,2.0,5.0,4.0,2.42,0.7329325225725954
2015-04-12,70.45466881896321,-9.039962942165928,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.61,0.7606208393823312,5.0,5.0,5.0,4.0,2.0,4.0,0.89,0.6704015231539909
2015-04-13,68.79698929417822,7.721393960800782,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,4.75,2.61,0.7606208393823312
2015-04-14,70.91931399497585,-9.885689533218212,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.41,0.6828438033870168,2.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2015-04-15,73.29757204870826,-11.077815161948834,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.99,0.7584529228109028,4.0,2.0,5.0,5.0,5.0,4.25,3.41,0.6828438033870168
2015-04-16,75.3610622549053,-9.611641199687284,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.2,0.8554637232625248,4.0,4.0,2.0,5.0,5.0,4.0,2.99,0.7584529228109028
2015-04-17,73.5879435679521,8.2591041974771,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,4.0,4.0,2.0,5.0,3.75,2.2,0.8554637232625248
2015-04-18,75.55048856866608,-9.141443137676603,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,4.16,0.6143320324985879,5.0,5.0,4.0,4.0,2.0,3.75,0.0,0.0
2015-04-19,73.77291300004639,8.279864144541037,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,5.0,5.0,4.0,4.0,4.5,4.16,0.6143320324985879
2015-04-20,76.01344574217539,-10.436297079976995,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,4.0600000000000005,0.6451791670811047,3.0,1.0,5.0,5.0,4.0,3.75,0.0,0.0
2015-04-21,78.93064024166213,-13.588156006052941,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,4.24,0.6868028197434451,5.0,3.0,1.0,5.0,5.0,3.5,4.0600000000000005,0.6451791670811047
2015-04-22,80.72042397421954,-8.33672920313154,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.71,0.7562775413544922,5.0,5.0,3.0,1.0,5.0,3.5,4.24,0.6868028197434451
2015-04-23,78.82120854539033,8.846456943674696,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,3.0,1.0,3.5,2.71,0.7562775413544922
2015-04-24,78.56660375993296,1.1859372233462722,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.01,0.8205286873307193,5.0,5.0,5.0,5.0,3.0,4.5,0.0,0.0
2015-04-25,80.76493398381437,-10.239719717069804,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.75,0.6772493386240157,5.0,5.0,5.0,5.0,5.0,5.0,1.01,0.8205286873307193
2015-04-26,82.60567313182563,-8.574077153246563,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.83,0.7495581737466337,5.0,5.0,5.0,5.0,5.0,5.0,3.75,0.6772493386240157
2015-04-27,80.66210097007766,9.05306853811065,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,2.83,0.7495581737466337
2015-04-28,82.05822165185123,-6.50306506150136,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.66,0.6184768881714059,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2015-04-29,80.95102106723827,5.157288715702961,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.04,0.5801193511153213,5.0,5.0,5.0,5.0,5.0,5.0,3.66,0.6184768881714059
2015-04-30,79.04638007774743,8.871728952347212,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.04,0.5801193511153213
2015-05-01,77.18655207827231,8.662992133620023,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2015-05-02,77.29980438925783,-0.5275239857979983,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.19,0.8301057946142172,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2015-05-03,76.06927820356098,5.731733617255827,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.56,0.6681531047810609,5.0,5.0,5.0,5.0,5.0,5.0,1.19,0.8301057946142172
2015-05-04,76.98525242484195,-4.2665652285023725,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.5100000000000002,0.5723943812052382,4.0,5.0,5.0,5.0,5.0,5.0,0.56,0.6681531047810609
2015-05-05,75.17391928263412,8.437105348849556,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,4.75,3.5100000000000002,0.5723943812052382
2015-05-06,76.20507304255638,-4.803066150891553,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.7200000000000002,0.8317815008259555,5.0,5.0,4.0,5.0,5.0,4.75,0.0,0.0
2015-05-07,75.04736066571186,5.392570289526319,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.66,0.6396021490668313,5.0,5.0,5.0,4.0,5.0,4.75,1.7200000000000002,0.8317815008259555
2015-05-08,74.45803851543472,2.7450351072571095,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.91,0.7412493166611012,5.0,5.0,5.0,5.0,4.0,4.75,0.66,0.6396021490668313
2015-05-09,73.600242361199,3.9955745039277133,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.66,0.7587869106393281,3.0,5.0,5.0,5.0,5.0,5.0,0.91,0.7412493166611012
2015-05-10,74.66842208483692,-4.975531364071998,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.06,0.7600459873669627,4.0,3.0,5.0,5.0,5.0,4.5,0.66,0.7587869106393281
2015-05-11,72.91160005284232,8.183195138278819,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,4.0,3.0,5.0,5.0,4.25,2.06,0.7600459873669627
2015-05-12,74.7959450223195,-8.777191037135893,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.4400000000000004,0.6669088707315753,5.0,5.0,4.0,3.0,5.0,4.25,0.0,0.0
2015-05-13,73.69491536442997,5.128544826656679,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.86,0.5705974021574557,2.0,5.0,5.0,4.0,3.0,4.25,3.4400000000000004,0.6669088707315753
2015-05-14,73.16094228433485,2.4872217182096676,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.57,0.569948036518427,4.0,2.0,5.0,5.0,4.0,4.0,0.86,0.5705974021574557
2015-05-15,74.19240137113941,-4.80448834927779,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.0300000000000002,0.6214005261193348,5.0,4.0,2.0,5.0,5.0,4.0,1.57,0.569948036518427
2015-05-16,73.05851545069838,5.281587766167277,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.6,0.6582805886043833,4.0,5.0,4.0,2.0,5.0,4.0,3.0300000000000002,0.6214005261193348
2015-05-17,74.0217995280967,-4.486932333150207,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.77,0.5498975067269439,4.0,4.0,5.0,4.0,2.0,3.75,0.6,0.6582805886043833
2015-05-18,72.28019143423481,8.112329323589364,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.25,3.77,0.5498975067269439
2015-05-19,72.29712731572053,-0.07888654656674987,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.85,0.5061031030108322,5.0,5.0,4.0,4.0,5.0,4.5,0.0,0.0
2015-05-20,70.5960978500936,7.9233159646703015,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,4.0,4.0,4.5,2.85,0.5061031030108322
2015-05-21,72.0408281006516,-6.729486167171885,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.23,0.7693687354715398,5.0,5.0,5.0,5.0,4.0,4.75,0.0,0.0
2015-05-22,71.78105603748075,1.2100061620851221,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.3900000000000001,0.6624567313140605,5.0,5.0,5.0,5.0,5.0,5.0,2.23,0.7693687354715398
2015-05-23,73.80964236754357,-9.44906057154914,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.6399999999999997,0.6588368038186194,5.0,5.0,5.0,5.0,5.0,5.0,1.3900000000000001,0.6624567313140605
2015-05-24,74.47291393530534,-3.0894880470643216,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.38,0.6546536707079772,5.0,5.0,5.0,5.0,5.0,5.0,3.6399999999999997,0.6588368038186194
2015-05-25,76.01465574900091,-7.1813615064871925,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.58,0.9413160730419344,5.0,5.0,5.0,5.0,5.0,5.0,2.38,0.6546536707079772
2015-05-26,76.79074526442204,-3.6149887887351326,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,4.02,0.5207151607231781,5.0,5.0,5.0,5.0,5.0,5.0,1.58,0.9413160730419344
2015-05-27,76.11334758832528,3.1552868012606154,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.25,0.6196773353931867,2.0,5.0,5.0,5.0,5.0,5.0,4.02,0.5207151607231781
2015-05-28,76.298907217532,-0.8643281037757049,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.5899999999999999,0.7268437843116311,2.0,2.0,5.0,5.0,5.0,4.25,1.25,0.6196773353931867
2015-05-29,76.19776118146497,0.47113352150994103,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.37,0.7249465119962123,5.0,2.0,2.0,5.0,5.0,3.5,1.5899999999999999,0.7268437843116311
2015-05-30,75.95782506094187,1.1176112657995816,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.8199999999999998,0.6021937915964949,2.0,5.0,2.0,2.0,5.0,3.5,1.37,0.7249465119962123
2015-05-31,75.53530772586383,1.9680660529533611,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.33,0.6603712785728266,2.0,2.0,5.0,2.0,2.0,2.75,1.8199999999999998,0.6021937915964949
2015-06-01,73.75808933687047,8.278200418489973,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.75,1.33,0.6603712785728266
2015-06-02,74.86961181409931,-5.177419890061245,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.1100000000000003,0.7572712299036656,5.0,5.0,2.0,2.0,5.0,3.5,0.0,0.0
2015-06-03,75.53147240193123,-3.082915768317875,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.65,0.7900901367834079,5.0,5.0,5.0,2.0,2.0,3.5,2.1100000000000003,0.7572712299036656
2015-06-04,74.20138220524852,6.195498139677028,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.42,0.6725927091345493,4.0,5.0,5.0,5.0,2.0,4.25,1.65,0.7900901367834079
2015-06-05,73.39668136779703,3.748258993157961,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.89,0.6704015231539909,2.0,4.0,5.0,5.0,5.0,4.75,0.42,0.6725927091345493
2015-06-06,72.58738547045255,3.7696625679604523,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.9,0.6582805886043833,2.0,2.0,4.0,5.0,5.0,4.0,0.89,0.6704015231539909
2015-06-07,72.52650865435231,0.2835613718822714,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.1600000000000001,0.7768193328323317,2.0,2.0,2.0,4.0,5.0,3.25,0.9,0.6582805886043833
2015-06-08,70.82008223271392,7.948454734215616,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,2.0,2.0,2.0,4.0,2.5,1.1600000000000001,0.7768193328323317
2015-06-09,70.09493768053899,3.3776895245160716,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.6,0.5,4.0,5.0,2.0,2.0,2.0,2.75,0.0,0.0
2015-06-10,72.46906360516618,-11.058567897178278,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.5599999999999996,0.6930635458972615,5.0,4.0,5.0,2.0,2.0,3.25,1.6,0.5
2015-06-11,77.77542614627683,-24.71678938307784,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,4.88,0.7814446478829565,5.0,5.0,4.0,5.0,2.0,4.0,3.5599999999999996,0.6930635458972615
2015-06-12,79.49827686466318,-8.02495834291922,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.17,0.8341777595705917,5.0,5.0,5.0,4.0,5.0,4.75,4.88,0.7814446478829565
